,Date,Rented_Bike_Count,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning_Day,Hotness
6660,04/09/2018,995,12,25.8,57.0,2.8,2000.0,16.6,"3,02",0.0,0.0,Herbst,No Holiday,Yes,
6661,04/09/2018,997,13,26.5,58.0,,2000.0,17.5,"2,87",0.0,0.0,Herbst,No Holiday,Yes,
6662,04/09/2018,987,14,27.4,52.0,3.8,1998.0,16.6,"2,67",0.0,0.0,Herbst,No Holiday,Yes,
6663,04/09/2018,1178,15,26.7,51.0,3.4,2000.0,15.7,"2,09",0.0,0.0,Herbst,No Holiday,Yes,
6664,04/09/2018,1429,16,27.1,47.0,4.3,2000.0,14.8,"1,82",0.0,0.0,Herbst,No Holiday,Yes,
6665,04/09/2018,1993,17,27.6,47.0,3.3,2000.0,15.2,"1,49",0.0,0.0,Herbst,No Holiday,Yes,
6666,04/09/2018,3166,18,26.8,53.0,2.6,2000.0,16.4,"0,8",0.0,0.0,Herbst,No Holiday,Yes,
6667,04/09/2018,2491,19,25.1,49.0,3.1,2000.0,13.6,"0,18",0.0,0.0,Herbst,No Holiday,Yes,
6668,04/09/2018,2259,20,23.7,49.0,3.3,2000.0,12.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6669,04/09/2018,2212,21,22.9,,3.0,2000.0,13.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6670,04/09/2018,1856,22,22.2,58.0,1.5,2000.0,13.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6671,04/09/2018,1233,23,21.7,60.0,0.5,2000.0,13.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6672,05/09/2018,983,0,21.1,64.0,1.5,2000.0,14.0,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6673,05/09/2018,748,1,20.9,66.0,1.1,2000.0,14.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6674,05/09/2018,493,2,20.6,72.0,0.9,,15.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6675,05/09/2018,376,3,20.2,77.0,0.4,2000.0,16.0,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6676,05/09/2018,220,4,19.9,81.0,0.2,2000.0,16.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6677,05/09/2018,249,5,19.7,82.0,0.5,2000.0,16.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6678,05/09/2018,676,6,19.8,82.0,0.5,2000.0,16.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6679,05/09/2018,1487,7,19.8,,0.9,2000.0,16.0,"0,13",0.0,0.0,Herbst,No Holiday,Yes,
6680,05/09/2018,2312,8,21.2,69.0,1.9,2000.0,15.2,"0,74",0.0,0.0,Herbst,No Holiday,Yes,
6681,05/09/2018,1195,9,234.0,59.0,3.0,1974.0,14.9,"1,46",0.0,0.0,Herbst,No Holiday,Yes,
6682,05/09/2018,847,10,25.4,49.0,3.9,1996.0,13.9,"2,13",0.0,0.0,Herbst,No Holiday,Yes,
6683,05/09/2018,937,11,26.4,47.0,2.9,2000.0,14.1,"2,38",0.0,0.0,Herbst,No Holiday,Yes,
6684,05/09/2018,1072,12,27.1,44.0,5.0,2000.0,13.7,"2,8",0.0,0.0,Herbst,No Holiday,Yes,
6685,05/09/2018,1039,13,27.3,46.0,4.8,1983.0,14.6,"2,92",0.0,0.0,Herbst,No Holiday,Yes,
6686,05/09/2018,989,14,27.9,,5.0,,13.7,"2,79",0.0,0.0,Herbst,No Holiday,Yes,
6687,05/09/2018,1131,15,28.1,43.0,5.1,1929.0,14.3,"2,65",0.0,0.0,Herbst,No Holiday,Yes,
6688,05/09/2018,1446,16,28.2,37.0,4.0,1987.0,12.1,"2,03",0.0,0.0,Herbst,No Holiday,Yes,
6689,05/09/2018,2068,17,27.7,,5.0,2000.0,12.8,"1,51",0.0,0.0,Herbst,No Holiday,Yes,
6690,05/09/2018,3160,18,27.0,45.0,2.4,2000.0,14.0,"0,77",0.0,0.0,Herbst,No Holiday,Yes,
6691,05/09/2018,2468,19,25.4,55.0,3.2,2000.0,15.6,"0,15",0.0,0.0,Herbst,No Holiday,Yes,
6692,05/09/2018,2177,20,24.5,64.0,,2000.0,17.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6693,05/09/2018,2024,21,23.9,75.0,2.3,1975.0,19.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6694,05/09/2018,1798,22,23.6,82.0,,1673.0,20.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6695,05/09/2018,1219,23,23.0,83.0,1.8,1469.0,19.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6696,06/09/2018,963,0,22.5,83.0,0.5,1593.0,19.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6697,06/09/2018,743,1,21.9,85.0,0.2,1410.0,19.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6698,06/09/2018,531,2,21.6,,0.2,1353.0,19.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6699,06/09/2018,320,3,21.5,85.0,0.1,1282.0,18.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6700,06/09/2018,215,4,21.6,87.0,0.4,951.0,19.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6701,06/09/2018,247,5,21.7,87.0,,,19.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6702,06/09/2018,680,6,21.4,84.0,,1506.0,18.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6703,06/09/2018,1438,7,20.9,83.0,0.4,1388.0,17.8,"0,09",0.0,0.0,Herbst,No Holiday,Yes,
6704,06/09/2018,2270,8,21.8,77.0,0.9,1419.0,17.5,"0,43",0.0,0.0,Herbst,No Holiday,Yes,
6705,06/09/2018,1186,9,23.5,72.0,0.5,1485.0,18.1,"0,95",0.0,0.0,Herbst,No Holiday,Yes,
6706,06/09/2018,835,10,24.6,70.0,1.2,1454.0,18.7,"0,96",0.0,0.0,Herbst,No Holiday,Yes,
6707,06/09/2018,941,11,25.9,63.0,2.5,1693.0,18.3,"1,32",0.0,0.0,Herbst,No Holiday,Yes,
6708,06/09/2018,1041,12,26.9,60.0,2.3,1592.0,18.4,"1,67",0.0,0.0,Herbst,No Holiday,Yes,
6709,06/09/2018,1049,13,28.0,52.0,2.3,1642.0,17.2,"1,85",0.0,0.0,Herbst,No Holiday,Yes,
6710,06/09/2018,1032,14,27.9,47.0,3.2,1869.0,15.5,"1,65",0.0,0.0,Herbst,No Holiday,Yes,
6711,06/09/2018,1089,15,27.8,48.0,3.0,1880.0,15.7,"0,93",0.0,0.0,Herbst,No Holiday,Yes,
6712,06/09/2018,1292,16,26.9,,3.9,1909.0,17.0,"0,54",0.0,0.0,Herbst,No Holiday,Yes,
6713,06/09/2018,1525,17,26.6,63.0,3.0,2000.0,18.9,"0,43",0.0,0.0,Herbst,No Holiday,Yes,
6714,06/09/2018,2497,18,25.8,58.0,2.9,2000.0,16.9,"0,16",0.0,0.0,Herbst,No Holiday,Yes,
6715,06/09/2018,1990,19,25.3,71.0,3.3,2000.0,19.6,"0,05",0.0,0.0,Herbst,No Holiday,Yes,
6716,06/09/2018,1900,20,25.1,71.0,3.6,2000.0,19.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6717,06/09/2018,1851,21,24.6,70.0,2.5,2000.0,18.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6718,06/09/2018,1641,22,24.3,71.0,2.5,1992.0,18.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6719,06/09/2018,562,23,23.9,71.0,4.7,1982.0,18.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6720,07/09/2018,556,0,21.3,82.0,3.5,1933.0,18.0,"0,0",1.0,0.0,Herbst,No Holiday,Yes,
6721,07/09/2018,345,1,21.6,77.0,2.6,1777.0,17.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6722,07/09/2018,259,2,21.3,76.0,2.2,1559.0,16.8,"0,0",0.5,0.0,Herbst,No Holiday,Yes,
6723,07/09/2018,259,3,21.1,75.0,1.8,1551.0,16.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6724,07/09/2018,185,4,20.8,66.0,1.5,1719.0,14.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6725,07/09/2018,247,5,20.5,67.0,1.2,1649.0,14.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6726,07/09/2018,624,6,20.2,70.0,1.6,1690.0,14.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6727,07/09/2018,1346,7,20.3,74.0,1.8,1372.0,15.5,"0,07",0.0,0.0,Herbst,No Holiday,Yes,
6728,07/09/2018,2260,8,20.5,78.0,2.5,1250.0,16.5,"0,32",0.0,0.0,Herbst,No Holiday,Yes,
6729,07/09/2018,1194,9,21.3,63.0,2.7,1969.0,13.9,"1,15",0.0,0.0,Herbst,No Holiday,Yes,
6730,07/09/2018,896,10,22.6,58.0,1.8,1962.0,13.9,"2,02",0.0,0.0,Herbst,No Holiday,Yes,
6731,07/09/2018,988,11,23.8,51.0,3.5,1970.0,13.0,"2,62",0.0,0.0,Herbst,No Holiday,Yes,
6732,07/09/2018,1213,12,24.2,50.0,3.8,2000.0,13.1,"2,85",0.0,0.0,Herbst,No Holiday,Yes,
6733,07/09/2018,1119,13,24.3,50.0,2.9,2000.0,13.2,"2,37",0.0,0.0,Herbst,No Holiday,Yes,
6734,07/09/2018,1187,14,25.2,43.0,3.2,1981.0,11.7,"2,59",0.0,0.0,Herbst,No Holiday,Yes,
6735,07/09/2018,1391,15,24.7,44.0,4.2,2000.0,11.6,"1,92",0.0,0.0,Herbst,No Holiday,Yes,
6736,07/09/2018,1577,16,25.2,39.0,2.8,1987.0,10.2,"1,65",0.0,0.0,Herbst,No Holiday,Yes,
6737,07/09/2018,2183,17,24.5,37.0,3.2,2000.0,8.8,"1,04",0.0,0.0,Herbst,No Holiday,Yes,
6738,07/09/2018,3154,18,24.4,34.0,,2000.0,7.5,"0,84",0.0,0.0,Herbst,No Holiday,Yes,
6739,07/09/2018,2365,19,22.6,39.0,2.8,2000.0,7.9,"0,14",0.0,0.0,Herbst,No Holiday,Yes,
6740,07/09/2018,1959,20,21.6,43.0,1.4,,8.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6741,07/09/2018,1915,21,20.6,48.0,2.1,2000.0,9.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6742,07/09/2018,1796,22,19.8,51.0,1.2,2000.0,9.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6743,07/09/2018,1363,23,19.4,50.0,2.8,2000.0,8.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6744,08/09/2018,1107,0,19.2,53.0,3.7,2000.0,9.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6745,08/09/2018,1001,1,18.9,55.0,2.3,2000.0,9.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6746,08/09/2018,692,2,18.5,57.0,2.3,2000.0,9.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6747,08/09/2018,504,3,17.8,60.0,0.2,2000.0,9.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6748,08/09/2018,285,4,17.2,66.0,0.6,2000.0,10.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6749,08/09/2018,227,5,16.7,70.0,0.8,2000.0,11.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6750,08/09/2018,322,6,16.2,70.0,0.3,2000.0,10.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6751,08/09/2018,511,7,16.0,70.0,1.1,,10.5,"0,11",0.0,0.0,Herbst,No Holiday,Yes,
6752,08/09/2018,827,8,17.1,57.0,1.0,1979.0,8.5,"0,76",0.0,0.0,Herbst,No Holiday,Yes,
6753,08/09/2018,956,9,19.9,51.0,0.6,1906.0,9.4,"1,46",0.0,0.0,Herbst,No Holiday,Yes,
6754,08/09/2018,1096,10,22.2,43.0,,1891.0,9.0,"2,09",0.0,0.0,Herbst,No Holiday,Yes,
6755,08/09/2018,1179,11,24.2,41.0,1.5,1818.0,10.1,"2,62",0.0,0.0,Herbst,No Holiday,Yes,
6756,08/09/2018,1273,12,25.2,36.0,2.4,1995.0,9.0,"2,93",0.0,0.0,Herbst,No Holiday,Yes,
6757,08/09/2018,1505,13,26.1,32.0,3.0,1985.0,8.1,"3,06",0.0,0.0,Herbst,No Holiday,Yes,
6758,08/09/2018,1554,14,26.8,31.0,2.8,2000.0,8.2,"2,96",0.0,0.0,Herbst,No Holiday,Yes,
6759,08/09/2018,1792,15,26.9,33.0,2.9,1997.0,9.2,"2,65",0.0,0.0,Herbst,No Holiday,Yes,
6760,08/09/2018,1943,16,27.7,32.0,1.4,2000.0,9.4,"2,05",0.0,0.0,Herbst,No Holiday,Yes,
6761,08/09/2018,2167,17,27.2,,1.7,2000.0,10.3,"1,32",0.0,0.0,Herbst,No Holiday,Yes,
6762,08/09/2018,2255,18,25.7,38.0,1.5,2000.0,10.3,"0,64",0.0,0.0,Herbst,No Holiday,Yes,
6763,08/09/2018,1978,19,24.0,41.0,1.9,2000.0,9.9,"0,1",0.0,0.0,Herbst,No Holiday,Yes,
6764,08/09/2018,1944,20,22.8,45.0,,2000.0,10.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6765,08/09/2018,1878,21,22.1,49.0,1.7,2000.0,10.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6766,08/09/2018,1675,22,21.5,51.0,2.0,2000.0,10.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6767,08/09/2018,1142,23,20.7,52.0,1.4,2000.0,10.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6768,09/09/2018,1185,0,19.6,53.0,1.5,2000.0,9.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6769,09/09/2018,835,1,18.8,54.0,0.1,2000.0,9.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6770,09/09/2018,589,2,18.1,57.0,0.3,2000.0,9.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6771,09/09/2018,395,3,17.4,57.0,0.6,2000.0,8.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6772,09/09/2018,264,4,17.0,59.0,0.0,,8.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6773,09/09/2018,165,5,16.3,66.0,0.5,2000.0,9.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6774,09/09/2018,255,6,15.8,69.0,0.9,2000.0,10.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6775,09/09/2018,366,7,15.7,68.0,0.9,2000.0,9.8,"0,05",0.0,0.0,Herbst,No Holiday,Yes,
6776,09/09/2018,644,8,17.4,56.0,0.8,2000.0,8.5,"0,49",0.0,0.0,Herbst,No Holiday,Yes,
6777,09/09/2018,803,9,20.4,51.0,1.8,2000.0,9.9,"1,43",0.0,0.0,Herbst,No Holiday,Yes,
6778,09/09/2018,928,10,22.9,45.0,1.5,2000.0,10.3,"2,1",0.0,0.0,Herbst,No Holiday,Yes,
6779,09/09/2018,1051,11,24.4,41.0,1.3,1982.0,10.2,"2,61",0.0,0.0,Herbst,No Holiday,Yes,
6780,09/09/2018,1220,12,25.9,39.0,1.2,1950.0,10.8,"2,89",0.0,0.0,Herbst,No Holiday,Yes,
6781,09/09/2018,1432,13,27.2,32.0,1.7,,9.0,"3,12",0.0,0.0,Herbst,No Holiday,Yes,
6782,09/09/2018,1662,14,28.2,29.0,2.0,,8.4,"3,09",0.0,0.0,Herbst,No Holiday,Yes,
6783,09/09/2018,1877,15,28.9,27.0,1.8,2000.0,8.0,"2,9",0.0,0.0,Herbst,No Holiday,Yes,
6784,09/09/2018,2099,16,27.1,,0.9,2000.0,10.3,"1,27",0.0,0.0,Herbst,No Holiday,Yes,
6785,09/09/2018,2201,17,27.7,33.0,1.1,2000.0,9.9,"1,21",0.0,0.0,Herbst,No Holiday,Yes,
6786,09/09/2018,2368,18,26.0,35.0,0.3,2000.0,9.3,"0,2",0.0,0.0,Herbst,No Holiday,Yes,
6787,09/09/2018,2033,19,24.1,56.0,2.5,2000.0,14.7,"0,04",0.0,0.0,Herbst,No Holiday,Yes,
6788,09/09/2018,1930,20,22.9,58.0,2.6,2000.0,14.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6789,09/09/2018,1820,21,22.2,57.0,,2000.0,13.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6790,09/09/2018,1291,22,21.8,54.0,1.6,2000.0,12.0,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6791,09/09/2018,941,23,21.2,56.0,2.5,2000.0,12.0,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6792,10/09/2018,792,0,20.7,57.0,1.8,2000.0,11.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6793,10/09/2018,487,1,20.5,58.0,1.7,2000.0,11.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6794,10/09/2018,332,2,20.0,,1.5,2000.0,11.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6795,10/09/2018,176,3,19.7,60.0,1.9,2000.0,11.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6796,10/09/2018,188,4,19.4,61.0,1.6,2000.0,11.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6797,10/09/2018,226,5,19.1,62.0,1.6,2000.0,11.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6798,10/09/2018,691,6,18.7,64.0,0.9,2000.0,11.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6799,10/09/2018,1463,7,18.9,63.0,1.8,2000.0,11.6,"0,09",0.0,0.0,Herbst,No Holiday,Yes,
6800,10/09/2018,2278,8,20.1,57.0,1.6,2000.0,11.3,"0,73",0.0,0.0,Herbst,No Holiday,Yes,
6801,10/09/2018,1125,9,22.3,52.0,1.9,2000.0,11.9,"1,43",0.0,0.0,Herbst,No Holiday,Yes,
6802,10/09/2018,862,10,24.0,47.0,,1996.0,11.9,"2,08",0.0,0.0,Herbst,No Holiday,Yes,
6803,10/09/2018,934,11,25.3,44.0,1.2,1948.0,12.1,"2,59",0.0,0.0,Herbst,No Holiday,Yes,
6804,10/09/2018,1095,12,26.7,40.0,1.4,2000.0,11.9,"2,92",0.0,0.0,Herbst,No Holiday,Yes,
6805,10/09/2018,1057,13,27.1,38.0,1.7,2000.0,11.5,"2,56",0.0,0.0,Herbst,No Holiday,Yes,
6806,10/09/2018,1064,14,27.8,37.0,1.4,1983.0,11.7,"2,67",0.0,0.0,Herbst,No Holiday,Yes,
6807,10/09/2018,1249,15,27.6,,1.4,2000.0,11.9,"2,09",0.0,0.0,Herbst,No Holiday,Yes,
6808,10/09/2018,1467,16,27.5,39.0,1.5,2000.0,12.3,"1,46",0.0,0.0,Herbst,No Holiday,Yes,
6809,10/09/2018,2147,17,26.6,40.0,1.4,2000.0,11.8,"0,69",0.0,0.0,Herbst,No Holiday,Yes,
6810,10/09/2018,3298,18,25.9,42.0,1.1,2000.0,11.9,"0,48",0.0,0.0,Herbst,No Holiday,Yes,
6811,10/09/2018,2518,19,24.4,47.0,2.0,2000.0,12.3,"0,05",0.0,0.0,Herbst,No Holiday,Yes,
6812,10/09/2018,2240,20,234.0,48.0,1.8,2000.0,11.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6813,10/09/2018,2090,21,22.5,48.0,1.4,2000.0,10.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6814,10/09/2018,1779,22,21.7,50.0,,2000.0,10.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6815,10/09/2018,1223,23,20.8,51.0,1.7,2000.0,10.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6816,11/09/2018,910,0,20.1,52.0,1.5,2000.0,9.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6817,11/09/2018,662,1,19.5,52.0,1.3,2000.0,9.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6818,11/09/2018,435,2,18.9,52.0,1.1,2000.0,8.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6819,11/09/2018,261,3,18.2,52.0,1.5,2000.0,8.1,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6820,11/09/2018,193,4,17.7,52.0,1.5,,7.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6821,11/09/2018,258,5,17.2,54.0,1.3,2000.0,7.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6822,11/09/2018,678,6,17.0,55.0,1.2,2000.0,7.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6823,11/09/2018,1556,7,16.9,55.0,1.4,2000.0,7.7,"0,07",0.0,0.0,Herbst,No Holiday,Yes,
6824,11/09/2018,2369,8,17.8,53.0,1.4,2000.0,8.0,"0,51",0.0,0.0,Herbst,No Holiday,Yes,
6825,11/09/2018,1234,9,19.8,49.0,1.9,2000.0,8.7,"1,24",0.0,0.0,Herbst,No Holiday,Yes,
6826,11/09/2018,922,10,21.9,43.0,1.1,2000.0,8.7,"1,89",0.0,0.0,Herbst,No Holiday,Yes,
6827,11/09/2018,1012,11,23.7,40.0,2.0,2000.0,9.2,"2,6",0.0,0.0,Herbst,No Holiday,Yes,
6828,11/09/2018,1192,12,24.5,40.0,1.3,1973.0,10.0,"2,64",0.0,0.0,Herbst,No Holiday,Yes,
6829,11/09/2018,1102,13,25.7,40.0,2.2,1997.0,11.0,"2,98",0.0,0.0,Herbst,No Holiday,Yes,
6830,11/09/2018,1115,14,25.8,37.0,1.5,1995.0,9.9,"2,22",0.0,0.0,Herbst,No Holiday,Yes,
6831,11/09/2018,1222,15,26.0,40.0,1.9,2000.0,11.3,"1,53",0.0,0.0,Herbst,No Holiday,Yes,
6832,11/09/2018,1527,16,25.5,44.0,1.4,2000.0,12.3,"1,0",0.0,0.0,Herbst,No Holiday,Yes,
6833,11/09/2018,2171,17,25.4,44.0,,2000.0,12.2,"0,84",0.0,0.0,Herbst,No Holiday,Yes,
6834,11/09/2018,3222,18,24.7,,,2000.0,11.9,"0,3",0.0,0.0,Herbst,No Holiday,Yes,
6835,11/09/2018,2455,19,23.7,49.0,1.8,2000.0,12.3,"0,03",0.0,0.0,Herbst,No Holiday,Yes,
6836,11/09/2018,2072,20,22.9,48.0,1.2,2000.0,11.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6837,11/09/2018,2018,21,22.2,,,2000.0,11.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6838,11/09/2018,1868,22,21.6,52.0,,2000.0,11.3,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6839,11/09/2018,1240,23,20.9,53.0,1.8,2000.0,10.9,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6840,12/09/2018,949,0,20.2,,1.2,2000.0,10.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6841,12/09/2018,691,1,19.6,56.0,1.2,2000.0,10.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6842,12/09/2018,462,2,19.0,56.0,0.9,2000.0,10.0,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6843,12/09/2018,297,3,18.4,57.0,1.3,2000.0,9.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6844,12/09/2018,215,4,18.0,59.0,1.5,2000.0,9.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6845,12/09/2018,241,5,17.5,60.0,1.6,2000.0,9.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6846,12/09/2018,656,6,17.0,63.0,1.3,2000.0,9.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6847,12/09/2018,1551,7,16.8,61.0,1.3,2000.0,9.2,"0,06",0.0,0.0,Herbst,No Holiday,Yes,
6848,12/09/2018,2391,8,18.2,56.0,1.5,1994.0,9.2,"0,62",0.0,0.0,Herbst,No Holiday,Yes,
6849,12/09/2018,1234,9,20.8,48.0,1.1,2000.0,9.3,"1,38",0.0,0.0,Herbst,No Holiday,Yes,
6850,12/09/2018,923,10,22.7,45.0,1.5,2000.0,10.1,"2,08",0.0,0.0,Herbst,No Holiday,Yes,
6851,12/09/2018,1017,11,24.8,44.0,2.1,1955.0,11.7,"2,55",0.0,0.0,Herbst,No Holiday,Yes,
6852,12/09/2018,1165,12,26.3,44.0,1.2,1966.0,13.0,"2,91",0.0,0.0,Herbst,No Holiday,Yes,
6853,12/09/2018,1066,13,26.8,45.0,1.8,1984.0,13.8,"2,6",0.0,0.0,Herbst,No Holiday,Yes,
6854,12/09/2018,1087,14,26.9,45.0,1.6,2000.0,13.9,"2,27",0.0,0.0,Herbst,No Holiday,Yes,
6855,12/09/2018,1251,15,27.7,41.0,1.6,,13.2,"1,98",0.0,0.0,Herbst,No Holiday,Yes,
6856,12/09/2018,1494,16,27.8,,1.7,1974.0,13.7,"1,98",0.0,0.0,Herbst,No Holiday,Yes,
6857,12/09/2018,2129,17,27.8,41.0,1.9,1999.0,13.3,"1,27",0.0,0.0,Herbst,No Holiday,Yes,
6858,12/09/2018,3256,18,27.0,44.0,1.4,2000.0,13.6,"0,62",0.0,0.0,Herbst,No Holiday,Yes,
6859,12/09/2018,2443,19,25.4,50.0,0.6,2000.0,14.2,"0,07",0.0,0.0,Herbst,No Holiday,Yes,
6860,12/09/2018,2146,20,24.0,56.0,0.5,1890.0,14.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6861,12/09/2018,2012,21,23.2,57.0,1.1,2000.0,14.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6862,12/09/2018,1824,22,22.6,60.0,1.0,2000.0,14.4,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6863,12/09/2018,1309,23,22.2,62.0,0.8,2000.0,14.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6864,13/09/2018,968,0,21.9,62.0,1.0,,14.2,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6865,13/09/2018,736,1,21.5,65.0,,2000.0,14.6,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6866,13/09/2018,437,2,21.2,66.0,0.8,2000.0,14.5,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6867,13/09/2018,304,3,20.9,68.0,1.7,2000.0,14.7,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6868,13/09/2018,240,4,20.7,69.0,1.3,2000.0,14.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6869,13/09/2018,248,5,20.5,70.0,1.2,2000.0,14.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6870,13/09/2018,655,6,20.3,,,2000.0,14.8,"0,0",0.0,0.0,Herbst,No Holiday,Yes,
6871,13/09/2018,1448,7,20.5,69.0,1.4,2000.0,14.6,"0,03",0.0,0.0,Herbst,No Holiday,Yes,
6872,13/09/2018,2329,8,20.9,,1.3,2000.0,14.7,"0,18",0.0,0.0,Herbst,No Holiday,Yes,
6873,13/09/2018,1322,9,21.8,64.0,1.6,2000.0,14.6,"0,52",0.0,0.0,Herbst,No Holiday,Yes,
6874,13/09/2018,915,10,22.7,61.0,0.9,2000.0,14.7,"0,82",0.0,0.0,Herbst,No Holiday,Yes,
6875,13/09/2018,972,11,23.5,61.0,1.2,,15.5,"0,95",0.0,0.0,Herbst,No Holiday,Yes,
6876,13/09/2018,1119,12,24.3,59.0,1.5,2000.0,15.7,"1,12",0.0,0.0,Herbst,No Holiday,Yes,
